VICTIM_ID,INCIDENT_ID,VIC_AGE_NUM,VIC_SEX_CODE,VIC_ETHNICITY_NAME,VIC_RACE_DESC,VIC_AGE_CODE
146107663,133007660,26,F,Not Hispanic or Latino,Black or African American,AG
146107665,133007660,58,M,Unknown,Black or African American,AG
146107682,133007672,41,M,NA,Black or African American,AG
146107681,133007672,NA,NA,NA,NA,NA
146107709,133004699,41,M,Hispanic or Latino,White,AG
146107737,133007723,60,F,Not Hispanic or Latino,Black or African American,AG
146107771,133007751,19,M,Hispanic or Latino,White,AG
146107778,133004729,51,M,Hispanic or Latino,White,AG
146864146,133666771,29,M,Hispanic or Latino,White,AG
146107816,133007789,NA,NA,NA,NA,NA
146107788,133007765,50,F,Not Hispanic or Latino,Black or African American,AG
146107786,133007765,NA,NA,NA,NA,NA
146107835,133007808,43,M,Not Hispanic or Latino,Black or African American,AG
146107843,133007814,37,F,Hispanic or Latino,White,AG
146107891,133007857,27,F,Hispanic or Latino,White,AG
146107889,133007857,29,M,Hispanic or Latino,White,AG
146112914,133007875,25,M,Not Hispanic or Latino,White,AG
146111291,133007891,26,M,Not Hispanic or Latino,White,AG
146112947,133007911,NA,NA,NA,NA,NA
146112973,133007936,25,F,Not Hispanic or Latino,Black or African American,AG
146113066,133008012,21,M,Hispanic or Latino,Black or African American,AG
146111352,133008028,28,M,Not Hispanic or Latino,Black or African American,AG
146113098,133008043,NA,NA,NA,NA,NA
146113123,133008063,51,M,Not Hispanic or Latino,White,AG
146113141,133008083,29,F,Not Hispanic or Latino,Black or African American,AG
146113238,133008175,17,F,Not Hispanic or Latino,White,AG
146113258,133008193,54,F,Not Hispanic or Latino,Black or African American,AG
147785293,134435770,62,F,Unknown,White,AG
147785296,134435773,60,F,Not Hispanic or Latino,White,AG
147785297,134435774,NA,NA,NA,NA,NA
147785301,134435778,NA,NA,NA,NA,NA
147782729,134435783,NA,F,Not Hispanic or Latino,Black or African American,00
147785327,134435796,7,F,Hispanic or Latino,Unknown,AG
147782751,134437102,55,M,Unknown,Black or African American,AG
147785336,134435806,21,F,Unknown,Black or African American,AG
147785339,134435809,NA,NA,NA,NA,NA
147785344,134435814,34,M,Hispanic or Latino,White,AG
147782772,134437121,24,M,Hispanic or Latino,Black or African American,AG
147785350,134435821,NA,NA,NA,NA,NA
147782773,134437122,76,M,Not Hispanic or Latino,White,AG
147785358,134435826,32,M,Unknown,Unknown,AG
147785360,134435828,68,F,Unknown,Black or African American,AG
147785361,134435829,NA,F,Hispanic or Latino,White,00
147782775,134437126,29,M,Hispanic or Latino,White,AG
147782777,134435834,NA,NA,NA,NA,NA
147785371,134435837,19,M,Unknown,Black or African American,AG
147782786,134437134,41,M,Unknown,Unknown,AG
147782784,134437134,41,F,Unknown,Black or African American,AG
147782791,134437134,15,M,Unknown,Unknown,AG
147782787,134437134,41,M,Unknown,Unknown,AG
147782790,134437134,20,M,Unknown,Unknown,AG
147782792,134437134,9,M,Unknown,Unknown,AG
147782788,134437134,60,F,Unknown,Unknown,AG
147782785,134437134,41,F,Unknown,Black or African American,AG
147782789,134437134,60,F,Unknown,Unknown,AG
145839972,132767288,40,M,Unknown,White,AG
145837219,132764159,45,M,Hispanic or Latino,White,AG
145837282,132767352,NA,NA,NA,NA,NA
145840057,132764228,NA,NA,NA,NA,NA
145840093,132767367,38,F,Unknown,Unknown,AG
145837315,132767379,46,M,Unknown,Unknown,AG
145840116,132764283,61,M,Unknown,White,AG
145840130,132764293,49,F,Not Hispanic or Latino,Black or African American,AG
145837332,132767398,25,M,Unknown,Unknown,AG
145840143,132767401,42,M,Unknown,Asian,AG
145837365,132767430,51,M,Not Hispanic or Latino,White,AG
145837374,132764330,32,F,Unknown,Asian,AG
145840200,132767449,NA,NA,NA,NA,NA
145837397,132764357,NA,NA,NA,NA,NA
145837416,132767475,36,F,Not Hispanic or Latino,Black or African American,AG
145840251,132767477,41,M,Unknown,Unknown,AG
145840266,132764398,31,M,Unknown,Black or African American,AG
145840290,132764416,27,F,Unknown,Unknown,AG
145840328,132764445,54,F,Unknown,Black or African American,AG
145837456,132767527,42,M,Unknown,White,AG
145837457,132767527,30,M,Not Hispanic or Latino,Black or African American,AG
145837472,132764473,NA,NA,NA,NA,NA
145840386,132764494,NA,NA,NA,NA,NA
145837505,132767569,32,F,Not Hispanic or Latino,Asian,AG
145840432,132764531,NA,NA,NA,NA,NA
145837534,132767595,28,M,Unknown,Unknown,AG
145837543,132767602,22,F,Unknown,Unknown,AG
145840532,132764612,57,M,Unknown,Unknown,AG
145840544,132767625,NA,NA,NA,NA,NA
145837580,132767636,24,M,Unknown,Unknown,AG
145837604,132767669,60,M,Unknown,Asian,AG
145840645,132764697,70,M,Not Hispanic or Latino,White,AG
145840659,132767684,36,F,Unknown,Black or African American,AG
145837638,132767697,30,F,Unknown,Black or African American,AG
145840703,132764756,NA,NA,NA,NA,NA
145837670,132767731,NA,NA,NA,NA,NA
145837672,132764813,NA,NA,NA,NA,NA
145837687,132767745,NA,NA,NA,NA,NA
145837693,132767751,NA,NA,NA,NA,NA
145837697,132767754,48,M,Unknown,White,AG
145837706,132764886,NA,NA,NA,NA,NA
145840917,132767781,26,M,Unknown,Black or African American,AG
145837759,132767794,28,M,Unknown,Unknown,AG
145837768,132767798,39,M,Hispanic or Latino,White,AG
145840980,132764996,23,F,Unknown,Unknown,AG
145841037,132765038,55,F,Unknown,White,AG
145841049,132765049,46,M,Unknown,White,AG
145837837,132767858,71,F,Unknown,White,AG
145841115,132765109,61,M,Unknown,Unknown,AG
145837900,132767921,85,M,Unknown,White,AG
145842910,132765221,54,M,Unknown,White,AG
145841361,132765325,38,M,Unknown,White,AG
145841359,132765325,41,M,Hispanic or Latino,White,AG
132460656,120788381,33,M,Not Hispanic or Latino,White,AG
132460895,120788588,82,M,Unknown,Unknown,AG
132460896,120788589,NA,NA,NA,NA,NA
132460901,120788592,37,F,Unknown,Black or African American,AG
134446447,122489081,30,M,Not Hispanic or Latino,White,AG
134446449,122489083,32,M,Hispanic or Latino,White,AG
134446450,122489084,39,M,NA,White,AG
134446456,122489090,NA,NA,NA,NA,NA
134446478,122489108,45,F,Not Hispanic or Latino,Black or African American,AG
134446482,122489112,NA,NA,NA,NA,NA
134446483,122489113,42,M,Not Hispanic or Latino,Black or African American,AG
134446485,122489115,40,F,Not Hispanic or Latino,Black or African American,AG
134446486,122489116,63,F,NA,Black or African American,AG
134446492,122489122,NA,NA,NA,NA,NA
134446495,122489125,38,M,Hispanic or Latino,White,AG
134446498,122489128,NA,NA,NA,NA,NA
134446568,122489190,19,M,Hispanic or Latino,White,AG
134446582,122489203,15,M,NA,Black or African American,AG
134446594,122489212,51,M,Unknown,Black or African American,AG
134446604,122489220,59,M,Not Hispanic or Latino,Black or African American,AG
134446606,122489222,32,M,Not Hispanic or Latino,Black or African American,AG
134446608,122489224,55,F,Not Hispanic or Latino,Black or African American,AG
134446619,122489233,30,F,NA,Black or African American,AG
134446621,122489235,20,M,Not Hispanic or Latino,Black or African American,AG
132460904,120788594,39,M,Unknown,Unknown,AG
132460906,120788596,48,F,Unknown,White,AG
132460912,120788602,34,F,Unknown,White,AG
132460915,120788604,NA,NA,NA,NA,NA
132460914,120788604,NA,NA,NA,NA,NA
132460916,120788604,NA,NA,NA,NA,NA
132460926,120788613,NA,M,Unknown,Black or African American,00
132460927,120788614,68,M,Not Hispanic or Latino,Black or African American,AG
132460928,120788615,NA,NA,NA,NA,NA
132460930,120788617,49,F,Not Hispanic or Latino,White,AG
132460931,120788618,61,F,Not Hispanic or Latino,White,AG
132460933,120788620,NA,NA,NA,NA,NA
132460934,120788621,NA,NA,NA,NA,NA
132460936,120788623,NA,NA,NA,NA,NA
132460937,120788624,NA,NA,NA,NA,NA
132460954,120788641,NA,NA,NA,NA,NA
132460958,120788644,54,M,Unknown,White,AG
132460965,120788651,NA,NA,NA,NA,NA
132460966,120788652,12,F,Hispanic or Latino,White,AG
132460970,120788655,NA,F,Unknown,Black or African American,00
132460969,120788655,50,F,Unknown,Black or African American,AG
132460971,120788656,48,F,Unknown,Black or African American,AG
132460984,120788663,NA,M,Unknown,Unknown,00
132460986,120788665,NA,NA,NA,NA,NA
132460989,120788668,NA,NA,NA,NA,NA
132460990,120788669,53,M,Unknown,Unknown,AG
132460992,120788671,33,M,Unknown,White,AG
132460994,120788673,NA,NA,NA,NA,NA
132460996,120788675,42,M,Unknown,Unknown,AG
132460998,120788675,NA,NA,NA,NA,NA
132460997,120788675,47,M,Unknown,Unknown,AG
132460999,120788676,NA,NA,NA,NA,NA
132461001,120788678,NA,NA,NA,NA,NA
132461002,120788679,28,F,Unknown,Unknown,AG
132461004,120788679,70,F,Unknown,Unknown,AG
132461003,120788679,30,M,Unknown,Unknown,AG
132461005,120788679,4,M,Unknown,Unknown,AG
132461007,120788679,12,M,Unknown,Unknown,AG
132461006,120788679,8,F,Unknown,Unknown,AG
132461009,120788681,NA,NA,NA,NA,NA
132461010,120788682,31,M,Not Hispanic or Latino,White,AG
132461015,120788682,21,M,Unknown,White,AG
132461011,120788682,28,F,Not Hispanic or Latino,White,AG
132461012,120788682,24,M,Hispanic or Latino,White,AG
132461016,120788682,21,M,Unknown,White,AG
132461013,120788682,20,M,Hispanic or Latino,White,AG
132461014,120788682,20,M,Hispanic or Latino,White,AG
132461018,120788684,16,M,Unknown,Black or African American,AG
132461026,120788691,37,M,Hispanic or Latino,White,AG
132461027,120788691,12,M,Unknown,Black or African American,AG
132461030,120788692,NA,NA,NA,NA,NA
132461029,120788692,NA,NA,NA,NA,NA
132461028,120788692,32,M,Unknown,White,AG
132461031,120788692,NA,NA,NA,NA,NA
132461032,120788692,NA,NA,NA,NA,NA
132461034,120788694,NA,NA,NA,NA,NA
132461036,120788695,NA,NA,NA,NA,NA
132461035,120788695,18,F,Hispanic or Latino,White,AG
132461039,120788698,NA,NA,NA,NA,NA
132461046,120788704,NA,NA,NA,NA,NA
132461047,120788705,40,F,Unknown,White,AG
132461055,120788710,74,F,Unknown,Unknown,AG
132461056,120788711,26,F,Unknown,Black or African American,AG
132461067,120788720,NA,NA,NA,NA,NA
132461068,120788721,NA,NA,NA,NA,NA
132461082,120788731,53,M,Unknown,Black or African American,AG
132461083,120788732,75,F,Unknown,Black or African American,AG
132461085,120788734,63,M,Unknown,White,AG
132461086,120788735,NA,NA,NA,NA,NA
132461094,120788743,NA,NA,NA,NA,NA
132461097,120788746,NA,NA,NA,NA,NA
132461098,120788747,NA,NA,NA,NA,NA
132461099,120788748,16,M,Not Hispanic or Latino,Asian,AG
132461102,120788751,NA,NA,NA,NA,NA
132461104,120788752,62,F,Hispanic or Latino,White,AG
132461103,120788752,40,F,Hispanic or Latino,White,AG
132461107,120788755,62,F,Not Hispanic or Latino,White,AG
132461109,120788757,NA,NA,NA,NA,NA
132461114,120788762,21,F,Unknown,Black or African American,AG
132461115,120788763,31,F,Not Hispanic or Latino,Black or African American,AG
132461116,120788763,NA,NA,NA,NA,NA
132461117,120788764,67,F,Unknown,Unknown,AG
132461119,120788766,37,F,Not Hispanic or Latino,Black or African American,AG
132461120,120788767,23,M,Hispanic or Latino,White,AG
132461124,120788770,NA,NA,NA,NA,NA
132461125,120788771,19,F,Unknown,Asian,AG
132461128,120788774,NA,NA,NA,NA,NA
132461129,120788775,53,F,Hispanic or Latino,White,AG
132461131,120788777,34,F,Unknown,Black or African American,AG
132461133,120788778,21,F,Not Hispanic or Latino,Black or African American,AG
132461132,120788778,18,F,Unknown,Black or African American,AG
132461140,120788785,32,M,Unknown,White,AG
132461147,120788791,66,F,Not Hispanic or Latino,Asian,AG
132461150,120788792,59,M,Unknown,Black or African American,AG
132461149,120788792,53,F,Unknown,Black or African American,AG
132461148,120788792,81,F,Unknown,Black or African American,AG
132461152,120788794,20,F,Unknown,Unknown,AG
132461153,120788795,40,M,Unknown,White,AG
132461154,120788795,NA,NA,NA,NA,NA
132461166,120788807,NA,NA,NA,NA,NA
132461168,120788809,NA,NA,NA,NA,NA
132461169,120788810,NA,NA,NA,NA,NA
132461174,120788815,NA,NA,NA,NA,NA
132461175,120788816,NA,NA,NA,NA,NA
132461176,120788817,27,M,Hispanic or Latino,White,AG
132461186,120788826,71,F,Not Hispanic or Latino,White,AG
132461187,120788827,59,M,Unknown,White,AG
132461188,120788828,75,M,Unknown,White,AG
132461189,120788829,70,M,Unknown,White,AG
132461190,120788830,43,F,Unknown,White,AG
132461194,120788834,55,F,Unknown,Black or African American,AG
132461195,120788835,54,M,Unknown,Black or African American,AG
132461202,120788841,NA,NA,NA,NA,NA
132461203,120788842,NA,NA,NA,NA,NA
132461224,120788857,23,M,Unknown,White,AG
132461223,120788857,30,M,Hispanic or Latino,White,AG
132461225,120788858,45,M,Hispanic or Latino,White,AG
132461227,120788860,57,F,Unknown,Unknown,AG
132461228,120788861,NA,NA,NA,NA,NA
132461229,120788862,44,F,Unknown,Unknown,AG
132461232,120788865,51,M,Unknown,Black or African American,AG
132461233,120788866,21,F,Unknown,White,AG
132461234,120788866,21,F,Unknown,Black or African American,AG
132461237,120788868,NA,NA,NA,NA,NA
132461238,120788869,NA,NA,NA,NA,NA
132461239,120788870,NA,NA,NA,NA,NA
132461247,120788876,NA,NA,NA,NA,NA
139704581,127199510,54,F,NA,Black or African American,AG
139704583,127199510,47,M,NA,Black or African American,AG
139704594,127199522,35,M,Not Hispanic or Latino,Black or African American,AG
139704625,127199552,41,M,Not Hispanic or Latino,Asian,AG
139704642,127199566,37,M,Not Hispanic or Latino,American Indian or Alaska Native,AG
139704651,127199573,39,F,Not Hispanic or Latino,Black or African American,AG
139704656,127199580,NA,NA,NA,NA,NA
139704690,127199610,NA,NA,NA,NA,NA
139704754,127199666,42,F,Hispanic or Latino,White,AG
139704772,127199679,24,M,Hispanic or Latino,White,AG
139704811,127199711,NA,NA,NA,NA,NA
139704825,127199724,25,M,Hispanic or Latino,White,AG
139700689,127199769,40,M,Not Hispanic or Latino,Black or African American,AG
139700690,127199769,NA,NA,NA,NA,NA
139704876,127199769,30,F,Not Hispanic or Latino,Black or African American,AG
139704877,127199769,NA,M,NA,Black or African American,00
139700708,127199805,NA,NA,NA,NA,NA
139700717,127207864,NA,NA,NA,NA,NA
139704931,127199825,46,F,NA,Black or African American,AG
139704942,127199838,57,F,Not Hispanic or Latino,Black or African American,AG
139704965,127199860,66,M,Not Hispanic or Latino,Black or African American,AG
139700767,127199895,NA,NA,NA,NA,NA
139705025,127199918,21,F,Hispanic or Latino,White,AG
139705042,127199931,64,M,NA,Black or African American,AG
139705054,127199943,NA,NA,NA,NA,NA
139705056,127199945,40,F,NA,Black or African American,AG
134434109,122492127,32,M,Hispanic or Latino,White,AG
134434114,122492131,65,M,Not Hispanic or Latino,White,AG
134434126,122492143,51,F,NA,Black or African American,AG
134434128,122492145,62,F,Not Hispanic or Latino,Black or African American,AG
134434135,122492152,30,M,Not Hispanic or Latino,White,AG
134434136,122492152,NA,NA,NA,NA,NA
134434143,122492158,33,M,NA,White,AG
134434052,122492077,53,F,Not Hispanic or Latino,Black or African American,AG
134434082,122492104,48,M,Not Hispanic or Latino,Black or African American,AG
134434084,122492106,50,M,Not Hispanic or Latino,Black or African American,AG
134434086,122492108,70,F,Not Hispanic or Latino,Black or African American,AG
134434088,122492110,38,F,Hispanic or Latino,White,AG
134434090,122492112,48,M,Not Hispanic or Latino,Black or African American,AG
136654837,124392329,54,F,Not Hispanic or Latino,Black or African American,AG
136654845,124392335,53,M,Not Hispanic or Latino,White,AG
136654847,124392336,NA,NA,NA,NA,NA
136644490,124396424,48,M,NA,Black or African American,AG
136654850,124392339,55,F,NA,White,AG
136654851,124392340,42,M,Not Hispanic or Latino,Black or African American,AG
138911400,126500713,44,F,Not Hispanic or Latino,Black or African American,AG
134428333,122471445,NA,NA,NA,NA,NA
134428337,122471447,21,F,Hispanic or Latino,White,AG
134428342,122471450,86,F,Unknown,White,AG
134443844,122486868,NA,NA,NA,NA,NA
134428851,122471882,47,M,Hispanic or Latino,White,AG
134428850,122471882,31,M,Hispanic or Latino,White,AG
134433925,122491970,35,M,Hispanic or Latino,White,AG
134433927,122491972,NA,NA,NA,NA,NA
132451657,120784064,27,M,Unknown,Black or African American,AG
132451658,120784065,NA,NA,NA,NA,NA
132451659,120784066,NA,NA,NA,NA,NA
132451660,120784067,37,M,Unknown,Black or African American,AG
132451661,120784068,NA,NA,NA,NA,NA
132451662,120784069,NA,NA,NA,NA,NA
132451669,120784071,73,F,Not Hispanic or Latino,White,AG
132451670,120784072,52,M,Not Hispanic or Latino,White,AG
132451672,120784074,39,F,Not Hispanic or Latino,Unknown,AG
132451673,120784075,63,F,Not Hispanic or Latino,Asian,AG
132451674,120784076,NA,NA,NA,NA,NA
132451675,120784077,NA,NA,NA,NA,NA
132451676,120784078,NA,NA,NA,NA,NA
132451677,120784079,33,M,Unknown,Black or African American,AG
132451679,120784081,32,F,Unknown,White,AG
132451680,120784082,43,M,Unknown,Black or African American,AG
132451681,120784083,62,M,Unknown,White,AG
132451682,120784084,39,M,Unknown,White,AG
132451683,120784085,34,F,Not Hispanic or Latino,Black or African American,AG
