OFFENDER_ID,INCIDENT_ID,OFF_AGE_NUM,OFF_SEX_CODE,OFF_ETHNICITY_NAME,OFF_RACE_DESC,OFF_AGE_CODE
141521070,124392369,NA,U,Unknown,Unknown,00
139269460,122472510,15,M,Not Hispanic or Latino,Black or African American,AG
139271657,122472515,19,M,Hispanic or Latino,White,AG
139271660,122489637,NA,U,Unknown,Unknown,00
139271663,122472519,NA,U,Unknown,Unknown,00
139271664,122472521,NA,U,Unknown,Unknown,00
139271672,122472525,NA,M,Unknown,Unknown,00
139271673,122472525,NA,M,Unknown,Unknown,00
139271679,122472528,45,F,Not Hispanic or Latino,Black or African American,AG
139271678,122472528,45,M,Not Hispanic or Latino,Black or African American,AG
139269515,122472536,16,F,Not Hispanic or Latino,Black or African American,AG
139271691,122472536,18,F,Not Hispanic or Latino,Black or African American,AG
139269516,122472536,17,F,Not Hispanic or Latino,Black or African American,AG
139269518,122472537,NA,U,Unknown,Unknown,00
139271699,122472541,41,M,Not Hispanic or Latino,Black or African American,AG
139271703,122472544,43,M,Not Hispanic or Latino,Black or African American,AG
139269552,122472548,26,M,Not Hispanic or Latino,Black or African American,AG
139269558,122472549,NA,U,Unknown,Unknown,00
139269559,122472552,NA,M,Unknown,Unknown,00
139269562,122472553,27,M,Not Hispanic or Latino,Black or African American,AG
139271713,122472554,23,F,Not Hispanic or Latino,Black or African American,AG
139269564,122489712,38,F,Not Hispanic or Latino,Black or African American,AG
151534811,133355962,NA,U,Unknown,Unknown,00
151537290,133357246,NA,U,Unknown,Unknown,00
151537331,133357280,NA,U,Unknown,Unknown,00
151534860,133357286,NA,U,Unknown,Unknown,00
151537362,133356029,NA,M,Not Hispanic or Latino,Black or African American,00
151534883,133357309,NA,U,Unknown,Unknown,00
151534888,133357316,NA,U,Unknown,Unknown,00
151534947,133357377,NA,M,Unknown,Black or African American,00
151534946,133357377,NA,M,Unknown,Black or African American,00
151539974,133361124,NA,U,Unknown,Unknown,00
139270521,122471609,22,M,NA,Black or African American,AG
139270522,122471610,NA,NA,NA,NA,NA
139270525,122471611,21,M,NA,Black or African American,AG
139270524,122471611,19,F,NA,White,AG
139266475,122491575,NA,NA,NA,NA,NA
139255574,122487205,29,M,NA,Black or African American,AG
139270533,122471615,NA,M,NA,White,00
139270536,122471618,NA,U,NA,Unknown,00
139270537,122471618,NA,U,NA,Unknown,00
139270538,122471620,NA,NA,NA,NA,NA
139270547,122471624,NA,NA,NA,NA,NA
139266495,122471626,NA,NA,NA,NA,NA
139270548,122471627,NA,M,NA,Unknown,00
139270549,122471627,NA,M,NA,Unknown,00
139266497,122471628,47,M,NA,Unknown,AG
139255605,122491604,NA,NA,NA,NA,NA
139270557,122471633,NA,NA,NA,NA,NA
139255618,122471634,NA,M,NA,Unknown,00
139270558,122471634,55,M,NA,Black or African American,AG
139270561,122471636,NA,NA,NA,NA,NA
139270563,122471638,29,M,NA,White,AG
139270564,122471639,NA,U,NA,Unknown,00
139270566,122471641,NA,M,NA,Unknown,00
139255634,122471643,NA,NA,NA,NA,NA
139266521,122471644,37,M,NA,Black or African American,AG
139270568,122471645,NA,M,NA,Black or African American,00
145187915,127812379,NA,F,Unknown,Unknown,00
145187920,127812379,NA,F,Unknown,Unknown,00
145187916,127812379,NA,F,Unknown,Unknown,00
145187914,127812379,NA,F,Unknown,Unknown,00
145189972,127812454,18,F,Not Hispanic or Latino,White,AG
139272640,122473343,31,M,Not Hispanic or Latino,Black or African American,AG
139272641,122473344,NA,U,Unknown,Unknown,00
139272642,122473345,NA,U,Unknown,Unknown,00
139272643,122473346,NA,U,Unknown,Unknown,00
139272644,122473347,NA,U,Unknown,Unknown,00
139272645,122473348,NA,U,Unknown,Unknown,00
139272646,122473349,48,M,Hispanic or Latino,Black or African American,AG
139272647,122473350,33,M,Hispanic or Latino,White,AG
139272648,122473351,NA,U,Unknown,Unknown,00
139272649,122473352,NA,U,Unknown,Unknown,00
139272650,122473353,25,M,Not Hispanic or Latino,Black or African American,AG
139272651,122473354,NA,U,Unknown,Unknown,00
139272652,122473355,60,M,Not Hispanic or Latino,Black or African American,AG
139272653,122473356,40,M,Not Hispanic or Latino,Black or African American,AG
139272654,122473357,NA,U,Not Hispanic or Latino,Black or African American,00
139272655,122473357,NA,U,Not Hispanic or Latino,Black or African American,00
139272656,122473358,NA,U,Unknown,Unknown,00
139272657,122473359,NA,U,Unknown,Unknown,00
139272659,122473361,NA,U,Unknown,Unknown,00
139272661,122473363,NA,U,Unknown,Unknown,00
139272662,122473364,NA,U,Unknown,Unknown,00
139272663,122473365,NA,U,Unknown,Unknown,00
139272664,122473366,NA,U,Unknown,Unknown,00
139272665,122473367,NA,U,Unknown,Unknown,00
139272666,122473368,NA,U,Unknown,Unknown,00
139272667,122473369,NA,U,Unknown,Unknown,00
139272668,122473370,NA,U,Unknown,Unknown,00
139272669,122473371,NA,U,Unknown,Unknown,00
139272670,122473372,40,M,Not Hispanic or Latino,Black or African American,AG
139272671,122473373,NA,U,Unknown,Unknown,00
139272672,122473374,NA,U,Unknown,Unknown,00
139272673,122473375,NA,U,Unknown,Unknown,00
139272674,122473376,NA,M,Unknown,Black or African American,00
139272675,122473377,NA,U,Unknown,Unknown,00
139272676,122473378,NA,U,Unknown,Unknown,00
139272677,122473379,NA,U,Unknown,Unknown,00
139272678,122473380,NA,U,Unknown,Unknown,00
139272679,122473381,NA,U,Unknown,Unknown,00
139272682,122473384,NA,U,Unknown,Black or African American,00
139272683,122473385,NA,U,Unknown,Unknown,00
139272684,122473386,NA,U,Unknown,Unknown,00
139272685,122473387,NA,U,Unknown,Unknown,00
139272686,122473388,NA,U,Unknown,Unknown,00
139272687,122473389,NA,U,Unknown,Unknown,00
139272688,122473390,NA,U,Unknown,Unknown,00
139272689,122473391,NA,U,Unknown,Unknown,00
139272690,122473392,NA,U,Unknown,Unknown,00
139272691,122473393,15,M,Not Hispanic or Latino,Black or African American,AG
139272693,122473395,NA,U,Unknown,Unknown,00
139272694,122473396,NA,U,Unknown,Unknown,00
139272695,122473397,NA,U,Unknown,Unknown,00
139272697,122473399,NA,U,Unknown,Unknown,00
139272699,122473400,47,M,Not Hispanic or Latino,Black or African American,AG
139272698,122473400,47,M,Unknown,Black or African American,AG
139272700,122473401,NA,U,Unknown,Unknown,00
139272703,122473402,15,F,Hispanic or Latino,White,AG
139272704,122473402,13,M,Hispanic or Latino,White,AG
139272702,122473402,17,M,Not Hispanic or Latino,Black or African American,AG
139272701,122473402,15,M,Not Hispanic or Latino,Black or African American,AG
139272705,122473403,33,F,Not Hispanic or Latino,Black or African American,AG
139272706,122473403,30,F,Not Hispanic or Latino,Black or African American,AG
139272707,122473404,NA,M,Not Hispanic or Latino,Black or African American,00
139272708,122473405,NA,U,Unknown,Unknown,00
139272709,122473406,27,F,Not Hispanic or Latino,Black or African American,AG
139272711,122473408,14,M,Not Hispanic or Latino,Black or African American,AG
139272712,122473408,15,M,Not Hispanic or Latino,Black or African American,AG
139272713,122473409,NA,U,Unknown,Unknown,00
139272720,122473413,25,F,Not Hispanic or Latino,Black or African American,AG
139272721,122473414,19,M,Not Hispanic or Latino,Black or African American,AG
139272722,122473415,NA,U,Unknown,Unknown,00
139272725,122473418,NA,U,Unknown,Unknown,00
139272726,122473419,NA,U,Unknown,Unknown,00
139272727,122473420,NA,U,Unknown,Unknown,00
139272728,122473421,NA,U,Unknown,Unknown,00
139272729,122473422,NA,U,Unknown,Unknown,00
139272731,122473424,23,M,Unknown,Black or African American,AG
139272732,122473425,24,M,Not Hispanic or Latino,Black or African American,AG
139272733,122473426,NA,U,Unknown,Unknown,00
139272739,122473427,25,F,Not Hispanic or Latino,Black or African American,AG
139272735,122473427,18,M,Not Hispanic or Latino,Black or African American,AG
139272734,122473427,18,M,Not Hispanic or Latino,Black or African American,AG
139272737,122473427,18,M,Not Hispanic or Latino,Black or African American,AG
139272736,122473427,18,F,Not Hispanic or Latino,Black or African American,AG
139272738,122473427,25,M,Not Hispanic or Latino,Black or African American,AG
139272740,122473428,NA,U,Unknown,Unknown,00
139272741,122473429,39,M,Not Hispanic or Latino,Black or African American,AG
139272742,122473429,26,M,Not Hispanic or Latino,Black or African American,AG
139272743,122473430,NA,U,Unknown,Unknown,00
139272744,122473431,NA,U,Unknown,Unknown,00
139272745,122473432,NA,U,Unknown,Unknown,00
139272746,122473433,43,F,Not Hispanic or Latino,Black or African American,AG
139272747,122473434,NA,U,Unknown,Unknown,00
139272748,122473435,NA,U,Unknown,Unknown,00
139272749,122473436,NA,U,Unknown,Unknown,00
139272750,122473437,NA,U,Unknown,Unknown,00
139272751,122473438,NA,U,Unknown,Unknown,00
139272754,122473440,16,F,Not Hispanic or Latino,White,AG
139272753,122473440,18,F,Not Hispanic or Latino,White,AG
139272755,122473440,20,M,Not Hispanic or Latino,Black or African American,AG
139272756,122473441,24,M,Hispanic or Latino,White,AG
139272760,122473443,19,M,Not Hispanic or Latino,White,AG
139272761,122473444,NA,U,Unknown,Unknown,00
139272762,122473445,23,F,Not Hispanic or Latino,White,AG
139272765,122473447,25,M,Not Hispanic or Latino,Black or African American,AG
139272766,122473448,45,M,Not Hispanic or Latino,Black or African American,AG
139272767,122473449,NA,U,Unknown,Unknown,00
139272768,122473450,25,M,Not Hispanic or Latino,Black or African American,AG
139272769,122473450,22,F,Hispanic or Latino,White,AG
139272770,122473451,NA,F,Unknown,Black or African American,00
139272772,122473453,43,M,Not Hispanic or Latino,Black or African American,AG
139272773,122473454,50,M,Not Hispanic or Latino,Black or African American,AG
139272774,122473455,NA,U,Unknown,Unknown,00
139272776,122473457,NA,U,Unknown,Unknown,00
139272777,122473458,50,F,Not Hispanic or Latino,Black or African American,AG
139272778,122473459,NA,U,Unknown,Unknown,00
139272779,122473460,NA,U,Unknown,Unknown,00
139272780,122473461,22,M,Not Hispanic or Latino,Black or African American,AG
139272781,122473462,NA,U,Unknown,Unknown,00
139272782,122473463,NA,U,Unknown,Unknown,00
139272783,122473464,NA,U,Unknown,Unknown,00
139272787,122473466,NA,U,Unknown,Unknown,00
139272788,122473467,NA,U,Unknown,Unknown,00
139272790,122473469,NA,U,Unknown,Unknown,00
139272791,122473470,NA,U,Unknown,Unknown,00
139272792,122473471,27,F,Not Hispanic or Latino,Black or African American,AG
139272793,122473472,28,M,Not Hispanic or Latino,Black or African American,AG
139272794,122473472,23,M,Not Hispanic or Latino,Black or African American,AG
139272795,122473473,55,M,Not Hispanic or Latino,Black or African American,AG
139272796,122473474,NA,U,Unknown,Unknown,00
139272797,122473475,NA,U,Unknown,Unknown,00
139272799,122473477,NA,U,Unknown,Unknown,00
139272800,122473478,NA,U,Unknown,Unknown,00
139272801,122473479,NA,U,Unknown,Unknown,00
139272803,122473481,NA,U,Unknown,Unknown,00
139272805,122473483,NA,U,Unknown,Unknown,00
139272806,122473484,NA,U,Unknown,Unknown,00
139272807,122473485,NA,U,Unknown,Unknown,00
139272808,122473486,NA,U,Unknown,Unknown,00
139272809,122473487,NA,M,Unknown,Unknown,00
139272810,122473488,NA,U,Unknown,Unknown,00
139272811,122473489,NA,U,Unknown,Unknown,00
139272812,122473490,NA,U,Unknown,Unknown,00
139272813,122473491,NA,U,Unknown,Unknown,00
139272814,122473492,NA,U,Unknown,Unknown,00
139272815,122473493,15,M,Not Hispanic or Latino,Black or African American,AG
139272816,122473494,NA,U,Unknown,Unknown,00
139272817,122473495,NA,U,Unknown,Unknown,00
139272818,122473496,NA,U,Unknown,Unknown,00
139272819,122473497,NA,U,Unknown,Unknown,00
139272820,122473498,NA,U,Unknown,Unknown,00
139272821,122473499,NA,F,Unknown,Unknown,00
139272822,122473500,NA,U,Unknown,Black or African American,00
139272823,122473501,NA,U,Unknown,Unknown,00
139272824,122473502,NA,U,Unknown,Unknown,00
139272825,122473503,NA,U,Unknown,Unknown,00
139272827,122473504,NA,U,Unknown,Unknown,00
139272826,122473504,NA,M,Unknown,Black or African American,00
139272828,122473505,NA,U,Unknown,Unknown,00
139272830,122473507,NA,U,Unknown,Unknown,00
139272831,122473508,NA,U,Unknown,Unknown,00
139272832,122473509,NA,U,Unknown,Unknown,00
139272833,122473510,NA,U,Unknown,Unknown,00
139272834,122473511,NA,U,Unknown,Unknown,00
139272835,122473512,NA,U,Unknown,Unknown,00
139272838,122473514,49,M,Not Hispanic or Latino,Black or African American,AG
139272839,122473515,33,M,Hispanic or Latino,Black or African American,AG
144291015,126961507,35,M,Not Hispanic or Latino,Black or African American,AG
144291029,126961514,20,U,Unknown,Unknown,AG
144291045,126961522,NA,U,Unknown,Unknown,00
144288411,126961525,30,M,Unknown,Black or African American,AG
144291104,126961546,NA,M,Not Hispanic or Latino,Black or African American,00
144288442,126961553,51,M,Not Hispanic or Latino,White,AG
144291132,126961559,30,M,Not Hispanic or Latino,Black or African American,AG
144291156,126961571,NA,U,Unknown,Unknown,00
144288498,126960921,NA,U,Unknown,Unknown,00
144288508,126960933,NA,U,Unknown,Unknown,00
144291246,126961601,26,M,Unknown,Black or African American,AG
144291259,126961606,29,M,Not Hispanic or Latino,Black or African American,AG
144291305,126961015,NA,M,Not Hispanic or Latino,White,00
144283526,126958631,NA,U,Unknown,Unknown,00
144283631,126955106,NA,U,Unknown,Unknown,00
144286756,126958751,29,M,Not Hispanic or Latino,Black or African American,AG
144286776,126955129,23,F,Not Hispanic or Latino,Black or African American,AG
144283699,126955140,28,M,Not Hispanic or Latino,Black or African American,AG
144286804,126955150,NA,U,Unknown,Unknown,00
144283761,126955190,NA,U,Unknown,Unknown,00
144283800,126955210,45,F,Not Hispanic or Latino,Black or African American,AG
144283899,126958962,NA,U,Unknown,Unknown,00
144283971,126955300,19,M,Not Hispanic or Latino,Black or African American,AG
144287029,126955356,26,M,Not Hispanic or Latino,Black or African American,AG
144284070,126955358,NA,U,Unknown,Unknown,00
144284092,126955377,NA,M,Not Hispanic or Latino,Black or African American,00
144284091,126955377,NA,M,Unknown,Black or African American,00
144287068,126959152,NA,U,Unknown,Unknown,00
144284110,126955389,NA,M,Not Hispanic or Latino,Black or African American,00
144287094,126955408,NA,U,Unknown,Unknown,00
144284139,126955412,NA,U,Unknown,Unknown,00
144284149,126955418,12,F,Not Hispanic or Latino,Black or African American,AG
144284148,126955418,12,F,Not Hispanic or Latino,Black or African American,AG
144287109,126959205,NA,U,Unknown,Unknown,00
144287170,126959268,NA,U,Unknown,Unknown,00
144284305,126955525,41,M,Not Hispanic or Latino,Black or African American,AG
144290062,126955979,37,M,Hispanic or Latino,White,AG
144287801,126955993,33,M,Not Hispanic or Latino,Black or African American,AG
144290112,126956006,NA,U,Unknown,Unknown,00
144290123,126960012,NA,U,Unknown,Unknown,00
144287838,126956029,34,F,Not Hispanic or Latino,Black or African American,AG
144290180,126960062,NA,U,Unknown,Unknown,00
144290186,126956051,NA,U,Unknown,Unknown,00
144287878,126956074,NA,U,Unknown,Unknown,00
144287881,126960094,NA,U,Unknown,Unknown,00
144290252,126956099,20,M,Not Hispanic or Latino,Black or African American,AG
144287912,126961103,NA,U,Unknown,Unknown,00
144287945,126960184,NA,U,Unknown,Unknown,00
144290332,126961140,NA,U,Unknown,Unknown,00
144290501,126961246,18,M,Not Hispanic or Latino,Black or African American,AG
144290500,126961246,19,M,Not Hispanic or Latino,Black or African American,AG
144290502,126961246,15,M,Not Hispanic or Latino,Black or African American,AG
144290506,126960328,26,M,Hispanic or Latino,White,AG
144290595,126960382,NA,M,Not Hispanic or Latino,Black or African American,00
144288112,126961301,NA,U,Unknown,Unknown,00
144290617,126961307,NA,M,Not Hispanic or Latino,Black or African American,00
144290657,126960433,30,M,Not Hispanic or Latino,Black or African American,AG
144290717,126961360,NA,U,Unknown,Unknown,00
144288213,126960521,NA,U,Unknown,Unknown,00
144290774,126961389,NA,U,Unknown,Unknown,00
144288236,126960540,27,F,Not Hispanic or Latino,Black or African American,AG
144290798,126960550,NA,U,Unknown,Unknown,00
144290804,126961413,NA,M,Unknown,Black or African American,00
144290815,126961417,NA,U,Unknown,Unknown,00
144288267,126960590,NA,U,Unknown,Unknown,00
144288285,126961437,NA,U,Unknown,Unknown,00
144290898,126961452,43,M,Not Hispanic or Latino,Black or African American,AG
144290976,126961494,27,M,Not Hispanic or Latino,Black or African American,AG
144288369,126961495,NA,U,Unknown,Unknown,00
144291017,126960742,NA,U,Unknown,Unknown,00
144291034,126960760,NA,U,Unknown,Unknown,00
144288399,126960766,57,M,Not Hispanic or Latino,Black or African American,AG
144288420,126960799,15,M,Not Hispanic or Latino,Black or African American,AG
144288424,126960799,15,F,Not Hispanic or Latino,Black or African American,AG
144288421,126960799,17,M,Not Hispanic or Latino,Black or African American,AG
144288423,126960799,15,M,Not Hispanic or Latino,Black or African American,AG
144288422,126960799,15,M,Not Hispanic or Latino,Black or African American,AG
144291096,126960822,20,M,Not Hispanic or Latino,Black or African American,AG
144291109,126961548,NA,U,Unknown,Unknown,00
144288470,126961570,NA,U,Unknown,Unknown,00
144288472,126960882,NA,U,Unknown,Unknown,00
144288492,126961585,NA,U,Unknown,Unknown,00
144288502,126961593,NA,U,Unknown,Unknown,00
144291248,126960966,NA,U,Unknown,Unknown,00
144291255,126961604,NA,U,Unknown,Unknown,00
144291275,126961612,25,M,Not Hispanic or Latino,Black or African American,AG
144288542,126961007,NA,U,Unknown,Unknown,00
144572054,127207154,NA,U,Unknown,Unknown,00
144576011,127198671,NA,M,Unknown,Black or African American,00
144576009,127198671,NA,M,Unknown,Black or African American,00
